589953980,18
533254019,160
1509452374,112
3922290243,1
4146478381,1
2153297793,135
115027601,237
2235386155,2
3013040297,51
3434036005,25
3983587789,33
174171618,72
625022070,40
2704549114,3
3359782798,2
137239097,31
3059506343,111
2269695146,2
3074590688,159
2498770965,1
303611824,49
3382158520,85
2495438606,90
567260240,60
1205715847,35
249944184,13
4269238175,1
385313345,34
3333063354,548
560503223,28
402187443,121
3198031591,101
1744819621,1
1897216779,22
2846777455,55
1424397526,1
3690915762,22
1485583367,3
2033084048,102
1614272630,1
1282239139,6
3950219052,118
391047863,62
1180068347,121
6623049,2
1488789575,10
299693094,1
3068172907,5
1388954734,2
1791320199,41
1897024054,2
2326749087,237
1901154270,11
1807393307,29
1141824092,12
778346013,1
2169126631,2
2025178861,65
3445573062,71
2259852517,60
2881802450,47
3021550640,22
898610276,2
60462681,11
730041247,29
1679550998,1
905582352,8
2656940996,92
2841810144,4
1921333258,147
3267194516,24
3875429141,498
248342648,183
3376718817,73
4168615257,75
2445975270,187
1635148719,162
3552153458,442
25576917,2
1891736032,49
2367136525,9
3047000455,7
3722441821,1
826939866,4
3479801429,1
86515869,1
3103665018,1
2896056977,8
3734425349,1
2402537756,171
1860776909,4
4013340509,3
1926991596,1
2501409390,135
4013497507,1
1092590641,15
1692677433,15
1647079400,2
2762712758,4
1644941082,1
1399833915,153
3776858857,17
2307313734,6
2776293588,25
431178349,1
3533573711,109
1753740742,279
1053188668,1
4264787439,106
1447492688,57
3278177795,17
1657297366,221
2165868645,1
2322140418,163
930651616,89
2181032354,4
1324387891,17
167736498,3
782940203,58
20646193,13
300546195,2
1087332283,1
3937205332,11
1508795155,11
3019251459,9
2072348629,138
472164048,2
2748275547,71
2229998237,1
2099343859,14
3694019632,7
2896228367,66
353818872,1
3092477948,343
3227828813,65
97962119,268
3127124446,37
1180047091,104
2344551519,18
584121678,2
1500000060,23
3166589163,5
4034687106,1
1714346438,9
3203062516,13
1897052205,204
2336721095,2
1858970333,62
394316997,261
318369903,20
3900623574,175
171497514,50
3866138480,94
2199879729,42
3147430659,55
1707698653,6
391395920,24
3719539183,27
4053926811,68
3241229130,3
1655639250,7
533114547,8
1401811485,8
741031235,151
2009571615,1
3794461462,32
3811862105,3
1542675452,26
104207553,7
3608451029,17
2221534646,31
2236466171,104
2406030343,1
1606812209,9
3899176256,50
1502913999,61
862395317,42
1397610070,203
3867603714,28
1826894657,1
2464460742,1
4134894554,1
2175390496,43
2301893512,2
161045737,78
1143742374,2
1894339692,25
1829704961,13
215798849,1
4081080040,156
1078709402,2
592001240,4
131262010,29
2327807767,65
727103815,20
3438633457,38
1664601549,42
3517952727,1
3438845517,24
1820414363,89
2111282955,23
397532279,21
2072312550,1
2530303944,9
971388600,191
2451663098,1
2661372175,2
62622971,1
2469032042,21
354299110,4
1695905338,23
2742415467,13
2317470710,1
3326189208,10
2199080039,211
3374703761,1
987363869,9
3237294813,116
1118952410,2
3499893851,2
1700183457,1
1326154782,172
4055284239,9
2016187985,15
4282841233,17
1571273511,19
402238788,7
3923303761,29
2464416777,9
1337967925,7
923349336,1
3922223084,9
23333449,1
1870042610,5
2547318660,37
1128820472,53
1298389444,4
777072849,15
3756661447,2
3772300744,2
66700613,16
1152410747,1
11660232,1
4083120067,10
2839673099,1
1602015364,12
1137025491,1
2934102791,25
1526223161,1
3284732695,19
2966984420,2
4221629193,5
4172219022,1
1904388649,1
406193990,64
746548276,1
2487459791,6
796678620,5
72365552,2
3358945478,2
2642389918,60
590509226,1
1380392509,8
3997483311,7
2373525653,4
3912144416,1
3760640924,47
940904037,9
3738595642,55
1205146965,9
1665086548,33
4161937473,6
1887223843,10
2378788361,57
67696172,10
2809124430,2
1417116551,5
3164007713,5
4182881541,22
607809503,1
2267621632,1
3834497928,8
3370655350,35
457557950,1
683538088,336
3295491764,1
2800585706,1
81869063,2
2972953658,261
258557003,2
2388681265,4
1972597059,9
3368025539,51
1085118715,35
2647084524,3
3249448467,1
3144947017,13
830879737,23
585491293,2
1990249196,38
4100092131,2
2858405367,2
3377348603,1
336978229,50
4131272920,1
2141826373,447
2400832232,1
3837520262,53
21733297,14
1279721555,58
3654758794,2
2781560332,1
2701729076,5
1641646246,28
353506105,5
2935398995,1
423671130,3
1715346322,46
2124237646,3
469879076,18
3278864366,46
4238255108,1
1932625850,2
3293727768,71
2564414177,1
429320690,1
1951884746,43
1466633382,159
574712584,1
2193259276,14
955091740,4
2600768615,1
868670207,165
1735597587,1
928855323,29
905285487,1
631130820,53
2272356708,2
2816062522,102
1851717489,18
339995646,32
873467405,31
46675506,48
2057301078,10
336604078,122
3543292475,55
1999916964,5
2351663168,2
1357393915,10
2833098580,18
1336807024,43
4046870988,23
2039420209,44
235425716,3
1674309493,119
764571363,2
87260180,16
2599718848,20
737129393,143
2980219069,1
3653073333,3
3317990258,16
4272658811,9
3324543440,1
3878833384,150
2987382062,7
2380642243,13
3242196178,1
1955959100,2
2693873618,92
1441230601,1
683317154,11
253825443,1
3518002972,71
2042553162,51
160408235,5
583169960,1
3266874400,5
219684615,2
4279249674,3
3140446333,95
2192206427,2
42952736,1
4064037568,14
657723947,2
1306706219,1
2397793032,1
2158106780,62
2753307974,30
667014381,15
4145066503,1
2980330069,1
2169334290,4
3084189938,1
1107042124,33
1984060063,1
2929809186,5
1007330182,2
3342760052,1
1676312880,72
1438063985,4
1733788951,127
1649842705,26
157355857,1
3982959179,1
970601456,11
3176282582,3
2358247303,1
250993448,18
984911967,24
3551177953,17
3246216959,1
2639913392,6
676688669,8
900116865,1
896559083,1
627189811,1
1478983315,17
463985017,9
430275464,1
1278550937,9
1204983418,8
3773331407,2
1180229518,1
587118602,1
731470758,9
3552107100,4
1115080146,1
3105917973,35
3139050102,1
983900547,15
2754832939,121
2206855712,2
787957150,18
2455604165,1
1320991065,96
3284230699,30
1700340873,3
1227591352,2
2782285034,141
1317967057,1
441049336,1
635154116,71
1210436484,13
3090429408,5
475943011,50
295653284,3
1687830703,52
3682076425,37
4184634580,3
784707710,1
3295745741,1
535414530,1
399140026,26
1425017055,4
4242095238,83
2549254375,29
2643533375,76
2666947451,51
3539278032,2
3645181464,10
3326692271,1
2997026027,1
1831127175,7
3491910326,21
2665312129,5
1471299581,1
3082909736,53
3684589771,33
10620794,21
2302721640,1
2895232607,16
914388469,10
1618567175,1
1995644971,4
1768048843,13
2891996329,64
1736523981,1
4143382321,44
383505577,8
585629716,16
4027292756,1
3161819879,28
819172413,14
1350996695,9
1141969351,1
560008902,1
407486386,85
3725613997,3
2443582654,14
1981327534,2
2111518197,2
856959252,10
213589650,1
3837270058,14
2347521274,7
3883316611,1
1764596220,1
1034664041,18
4007640963,16
3047061465,27
971310033,7
1228939968,3
466544425,2
2409651983,8
3286848990,1
1968614209,8
586368852,133
2205943456,36
4174701183,9
276418302,57
1187476699,1
1633739319,30
3898788043,16
2651105706,15
1628627680,1
3510727049,3
3759098689,1
1788572308,1
3968421798,16
1500238029,4
268951273,145
85804169,8
2593176906,2
1146150507,16
1776576416,86
239261033,21
1265393209,49
1745402755,25
714212196,1
368240332,17
1628062010,3
4230815406,3
2657316542,5
3956238385,1
3131724393,3
2279612832,12
3242070042,1
4278146066,21
2890362324,19
3645320369,1
20509302,1
98534438,21
2090062500,18
834194409,19
613493716,2
2838758511,6
3938946746,2
2112782726,80
223251092,12
3059300902,29
1322430827,32
231860696,19
4039501009,11
3041546951,35
1603393901,58
4236703619,1
1810013298,38
2344249749,3
545288536,133
3922437362,1
902765398,1
4210104385,1
3239582832,77
3055217292,153
145433305,6
408409511,6
2944188358,4
1587492954,1
2988866797,2
956000679,30
2251875275,16
4040048622,3
1647164166,45
555393962,19
1468634012,1
3171115657,2
458871638,7
1081128492,4
1889521872,8
143547784,7
659760287,4
3492073072,6
4050522105,4
3949639999,2
866404094,1
2754899461,23
4023003287,1
1029785323,19
3278224760,1
981068388,4
3337519704,28
2265786420,1
2037095463,20
2772758764,3
771096959,1
3845390632,1
3802212663,2
447356359,36
1092600267,3
4014810236,4
1916599302,42
3334805688,3
3643202191,84
3688686878,96
2006849934,4
1273742115,3
2848634904,8
2092528662,1
1779744383,5
878631894,1
588496570,4
352025788,17
4040829642,4
2060066071,1
3004363607,1
291833872,24
2817819049,4
126964158,19
3634045630,1
2619195033,6
3059740961,4
1073990515,35
83186997,20
784294068,1
1007590869,1
1069423813,74
4245774759,63
1607716688,54
1628241589,12
1417731104,91
2161666258,109
2519202319,11
888394510,4
3016220178,2
4013210006,1
3378978748,18
3289292251,1
3543257729,2
462350980,26
2138595851,1
2696517493,2
684847046,10
299043103,1
3764142740,1
385170450,74
4032376806,2
854240899,6
151191312,11
3718375454,10
2645382969,26
918034654,1
3466812681,2
198437483,17
3107250312,34
1350664915,5
3609309014,4
4001638970,2
3208654594,1
4212741804,86
4216874386,2
3451243053,36
3506393934,2
2895198844,22
3663706723,58
223815622,14
4179062674,1
3511778147,1
3840031277,2
327997275,2
1643997691,5
1434964644,1
1248567718,2
715623746,1
4015606727,1
1132378885,3
1131227879,6
1077391824,1
3061996084,1
2410612416,2
1358418182,25
210948163,16
2745616521,38
1154276822,71
2560393015,7
1773162234,20
892643214,2
1547009282,1
2460283255,34
105805354,26
1845043521,6
1801032825,1
1220894836,1
1713034626,1
3680209836,10
566563766,1
1783741500,1
4293755946,7
2703993185,4
1369092333,1
3528940129,6
1247148670,54
3203354174,15
1618543453,19
2124316309,2
3066199738,4
1917043422,13
2180427253,46
74168330,207
2864109841,1
1426619405,1
561077591,17
2964998085,1
2404714160,2
3225637248,1
4071331598,9
3053722052,18
514881696,33
2585886159,3
1916456560,1
1674047972,15
3037674523,2
991868138,1
3142045516,1
796140496,8
3714666447,68
321567736,1
1540028381,2
3878163428,11
3563304158,1
3680538907,1
1315590611,1
782749998,4
1862686569,55
2160089473,16
3504879916,90
774254183,15
621894496,2
3633508554,9
1195107521,36
338899677,75
3210342114,24
3565479160,12
3526864321,35
2974254348,1
3938699246,20
505045820,66
2928192346,29
1159119727,19
3574403626,12
1927983998,5
2895782913,39
57867057,33
3769662781,8
302896423,1
778760304,1
1649605233,12
3692241112,68
91979272,4
1771444267,2
2745437913,33
1002541598,20
274752025,2
901583604,88
4291055912,54
3610646407,28
541236831,89
355347478,1
612620925,2
2911840881,3
1967580452,12
833312712,7
3492506800,102
2529903032,1
794195326,1
3773658112,22
1638387985,1
1935511096,6
838390459,5
2806224592,1
2506864748,1
3248126394,15
2510235105,55
152738325,33
2665288645,1
1435443061,2
1484144214,1
880685254,1
457876530,1
1135917427,1
2461073448,1
1295512825,88
1381699515,24
2713602069,3
3287775160,2
4133494460,1
3491621566,1
958096655,1
103127676,2
3987687257,3
499913792,20
714363659,2
670467911,8
3566917207,1
71785104,1
892964335,23
1608750408,6
3117334324,8
174404338,30
3771641234,55
1152228807,6
3788869792,26
1278097606,67
3150720568,4
1880066366,1
651768940,40
4250790835,21
1596270817,3
3267683867,3
2545413373,1
3119080443,65
3661332182,1
3942886682,3
1463348959,2
2575890327,1
2958763071,1
4126579562,9
1530018901,41
22912494,3
2133225451,1
162941449,1
58025808,58
327399670,6
2554289833,20
4275927135,1
3702162700,25
1794631006,1
2083161157,1
573177803,1
2381481374,1
1005873934,18
1748523259,7
4242377041,1
4289344973,8
2032149260,6
2365284261,1
3109295776,1
852817891,64
2061386313,1
4158886265,10
1993279541,39
221759821,12
32815988,17
2489209574,47
1028976406,6
3005809159,1
227846153,1
2367503194,1
3373451673,2
1541051152,10
1667422493,8
1164456730,7
3792108724,38
4265150843,3
1127137812,17
2833965455,13
2391118240,1
1658863504,1
1855686442,11
476429120,3
488489317,4
3200444544,9
2866450970,1
477041900,1
1384424343,29
3497155996,14
4068719321,81
3957594470,45
1003890174,29
30988658,10
2382567392,1
333273830,2
2069158452,3
2270930132,44
2069255232,11
2811083457,4
1069235936,2
3747929802,5
288420858,2
2981086269,1
2082555472,34
2681179429,7
3695005526,60
3143331955,1
2888086658,1
984828052,3
1947906194,2
62866888,1
444146165,22
4133717850,13
2170748965,38
996739258,2
4282510741,52
1518488412,1
3324628789,1
2160302966,2
1654357743,11
589516603,68
847839413,1
2785573985,2
33065279,1
3214477916,3
2688554301,33
4209840407,4
1269494602,21
3191459954,52
1986175433,8
2835600126,54
1338092767,2
4056964642,1
118530640,11
3978858363,49
698425960,7
1567834358,9
2153659046,31
3182594203,6
3017707035,29
1165031652,48
871608715,6
2181096311,20
1843764967,1
2896351829,1
3039760459,22
160107050,1
2864269886,1
400483657,1
3067804165,28
2240449994,1
2894240403,33
1806482702,22
3021387778,1
544179548,14
3943877722,1
4038662563,42
2707860033,43
1026370583,15
2847257583,26
2697807640,2
360933245,3
2827616374,1
2668206502,4
2506477746,50
2002526413,21
1131907661,1
537270580,12
2148034106,83
122972064,3
1858211207,9
2945455632,40
1082522684,7
2436890763,20
154542570,5
2329425633,16
2068631071,1
3123191275,1
3998242131,5
3792964915,2
2664870547,21
3063082586,1
2090876260,1
677063436,1
2937837492,4
597464284,14
2741107334,1
1535111243,53
1413301753,2
4128040115,1
1431065109,1
1316522158,5
555407556,1
4273532399,23
1724286427,15
3215585823,28
757764383,3
2171675608,4
1450425815,6
2636128353,1
1763016490,10
512122676,4
3886634133,1
1199657190,5
894454440,1
620727421,62
915288776,2
2818250569,123
2070087614,54
3917983382,1
1512249766,29
2165750492,2
4288445595,18
1940131537,13
2396627743,18
883697866,4
1728504197,1
2842305803,3
1053379425,3
1347421274,3
90640884,51
1243216206,3
2568001460,6
2017478201,1
600527540,1
1483596928,1
3984907617,7
1342933899,1
1578110461,40
756324025,10
3919352210,1
2915299320,12
2486301570,3
3892686720,4
2763605540,1
1299280183,1
1018521338,6
1448351782,55
1979505326,42
3203826,1
712382566,3
371908849,1
3288898646,4
2569264472,37
4233110050,27
913704978,1
462501092,11
2015952612,1
4073538762,19
3667578122,1
691423541,2
2834096546,1
2475603047,15
3425574447,6
3450941787,6
1934437484,11
398953244,64
1466421607,1
3385462462,3
1502353216,5
2939219270,11
510891044,2
616479210,1
1268022046,7
3237619459,57
477260033,1
1594812230,20
1363122496,1
3954591281,1
4174701525,48
1801740472,6
3641325344,1
2386809154,1
2657976774,1
1210440288,32
737779012,19
2498860610,5
3482131476,1
1811880956,8
1565912797,19
3934887799,1
2162185996,1
1955112338,50
2111280513,2
208377072,2
3430868535,1
3387443255,1
3103345444,1
1126847333,7
2446663723,21
1081105888,1
1227124571,1
4078592352,1
2362024826,74
461540163,2
2211892239,4
2238188180,1
1614075200,1
1159883599,1
2912628066,1
1736246348,31
2797499183,19
3362773485,5
3409723581,1
1468243299,1
1408814705,1
2846858839,2
3073193368,1
912979184,1
730461470,34
3953642326,1
1836079462,14
4051538273,8
68176254,3
2222828957,2
3092256603,1
3380838370,2
378959383,2
1132207264,8
3820253614,5
3562917770,3
3361063444,12
1837272450,15
2557190698,1
2765902565,13
3532889963,6
1160093583,1
457893196,5
3896604429,1
2880814114,2
1096531597,3
3900658821,2
3648114575,5
1058448003,1
1290074100,43
464327907,34
527647465,8
2651513114,43
3468909817,9
2702356170,1
2490025200,1
4019726522,3
1054762970,28
2343705488,11
1214093808,2
3317195214,1
2470565453,16
1875446434,8
2101448144,4
2940774909,4
827632020,1
3163678839,4
1791738946,1
227989846,1
291754598,1
2370697139,17
2620881406,22
2329543800,1
2233602259,4
3241960952,5
2420576269,1
2342923742,1
39988199,1
902743669,10
3348827613,17
759353333,13
3821894161,5
1984999418,5
3443313199,21
3581315223,8
4216562956,56
3744611408,8
2489466506,5
3370230533,1
3996924054,1
2235032888,8
1340125602,1
1417949521,3
943952206,10
4248498879,7
503279135,8
2585437855,32
1820621240,2
4280570771,6
88565743,4
2039880801,1
2430279044,1
1369712057,16
101494571,5
3563258123,53
3873485878,22
1776292451,1
1964140497,1
823277970,9
2464443831,3
361314727,3
978787723,4
1242553815,1
948796625,2
723012120,15
3260853392,31
1886836746,1
3021247916,1
1574344786,16
919060,1
3263974006,23
1298564146,3
2764200077,3
1366102129,1
3221283872,1
373762264,1
1363014711,3
3208659111,1
422617172,1
2398672810,5
1936649771,5
1890231996,8
2548752917,22
1135327586,1
3611272381,19
213807577,1
3545916027,13
1908046334,1
3815106857,3
357203333,16
3053889032,1
234521300,10
3532121898,1
3536099282,1
3818757399,3
200476344,18
1009520975,1
4162100856,12
4278769877,1
3764987382,7
1904839195,12
1105989164,1
2521665768,2
4110587035,2
3412380176,12
1796927401,1
2640995685,10
4016145150,25
3527631904,1
3667131654,1
2934558617,15
3969851359,8
2338175791,11
2610098071,13
819299722,58
3067596978,1
2705034714,6
3275806283,13
2442792690,1
3265942963,3
2260395454,1
4113338357,5
3519307515,29
1170620678,1
366874574,1
2782782058,1
3716043339,5
1648086227,1
20472783,16
4168717841,19
3276962145,13
3625776283,7
1631319931,2
963736205,7
1762852584,10
4139773533,35
2362298301,3
3804233716,1
612474331,1
4124160598,7
3221658865,3
1107861800,21
1567337459,1
2049565964,1
1756920629,32
1773655933,1
1918439639,31
2224350593,1
1429872579,1
929544310,2
3577675758,5
2322236016,25
3989598057,1
2753058036,87
3261864940,31
403301385,3
2021690189,1
2204374258,12
1196886348,2
2806558408,11
1968252126,1
266763596,1
650706583,7
2757328905,2
3793333719,1
1604900001,3
3740477380,3
1681916120,8
406772554,9
973135086,13
3736274211,3
99059606,2
3624294409,13
1063283051,88
3417319428,69
708959612,3
3360242551,2
1031118669,1
2026659692,14
3435358221,1
1591126443,1
1615490940,27
1413657728,1
656991231,1
545415502,12
193443184,38
1195410515,6
297854576,2
212102428,18
783191103,24
1056976901,4
3467809802,22
4163269206,2
963929628,1
3348111235,61
1741347289,2
1980297003,41
1865251809,1
1121529393,1
4224996832,1
3011691672,13
3304364427,27
1423858794,1
919076902,5
502588411,4
815550224,7
2661421270,3
3760111732,1
2055467673,1
1821631654,1
4156386729,4
251081083,1
795279657,3
3350327719,1
2918561642,1
636421453,1
3644256674,19
2452183964,1
3863202133,1
1637740242,2
3697868445,1
2426227574,23
1735853648,6
3152293708,1
2458504365,1
3359564517,2
1877611251,39
1556438032,12
4060195235,4
1621304695,11
113559472,18
166452103,1
1929633141,1
1362552546,2
1905817858,1
3573574071,13
3415454029,1
973129459,1
416049992,4
1274581373,5
3522190647,1
1730321311,45
3359917725,1
3987175666,4
1865402791,19
1298689368,1
1064900784,1
837299240,7
730662889,18
2569274154,7
1997256807,1
1793257900,1
452966588,21
3406400740,1
1490621131,2
1645094963,19
1474111891,2
1841359719,1
3864189051,1
112390651,6
314588598,1
3790872670,6
329327219,1
3892766827,5
669048671,34
3426861831,15
3061850868,1
2956354659,1
1517622084,1
2869734188,2
4166196413,6
946230990,2
4294480903,1
2979412669,70
3566963670,5
3139956722,1
522306996,20
473096529,1
438898963,3
3903383457,1
1994026640,9
2232807475,1
2207624677,4
1240995504,1
1024957447,9
4049062489,9
2268479060,1
2934679467,1
3560626280,2
4022281007,9
2305629843,1
1101786808,1
2189280269,6
1295379445,4
2133710732,2
1948653666,1
767160073,1
692447232,3
1672914965,1
587124758,13
654628062,1
2280524716,1
791237699,1
1311724724,1
1951715295,4
2316084030,1
2681322814,1
3506367620,1
2153661574,1
486887630,2
2253891639,4
3203026532,2
2246689715,20
2347083614,1
1808254475,2
952014751,1
339926778,1
943298584,1
2113742284,2
327600575,1
2038386093,5
1738705245,3
290996387,1
3622520325,1
2149453099,2
135048196,1
2074696495,1
1847778478,1
2851303954,1
2072276743,1
3892660737,28
17650179,1
1803635650,5
2317564375,17
3500196561,2
1203463516,2
4122696791,7
3770084709,1
2523425190,9
2466583156,1
3675313830,1
571420031,4
3392212429,1
1683237836,6
2384243042,5
2589075284,1
538592131,11
202915217,20
2669883211,69
3540501304,2
1668034437,1
1507828040,1
62722195,1
1551777093,2
56011963,32
485800403,16
3028935334,1
1973935891,7
1609264231,1
85868448,1
262106691,8
3637604207,7
2593452928,14
3277300852,1
2732529350,14
3418162138,1
2824908128,11
1647470295,1
1002718052,3
178232453,1
2758513439,14
1700472209,1
3688380922,9
2879461955,34
2460293221,7
3498419588,1
2518269516,1
84562098,25
3859134358,27
2200038361,6
1365189336,9
1191671590,1
2513007369,1
1434852186,6
1148747702,24
136794906,4
581103509,3
2927954003,3
607586636,3
608454162,1
2452597584,1
4128646394,1
2421544493,1
1062437454,3
3779271766,1
3789619320,1
2325016288,8
3496491907,2
1474486960,11
476736855,1
2189714247,5
365493229,5
153772695,2
3806569740,7
1018713852,1
4213390735,27
1629918422,1
2514492301,9
2859144184,4
635606737,1
3018040209,2
933571919,1
4272834174,1
1593934145,3
2905780386,30
726381846,15
183889214,1
1560137550,4
3277436597,8
4027255015,3
762239546,14
4064495140,1
3273403620,3
841885736,6
3797410928,93
2226150546,4
3399803274,3
2346040721,35
1209217273,18
2204152438,6
641021861,4
2001378283,3
3959214306,8
2261002291,1
3711281356,2
840613057,1
586550379,6
4101027431,6
3539301551,1
12528070,6
3437258702,5
3488252743,2
4123767288,1
1388183705,2
3513013995,8
3590219004,1
2085749004,4
3967545257,1
2604167141,1
4111946417,1
2849656021,39
951976007,1
1918345814,6
4127371696,2
560577099,1
433782029,4
1713684392,3
1314237649,1
3922438539,1
709200,2
3090309001,6
799368049,28
3449252951,8
1097591675,15
2053078587,5
3845777600,48
428676525,7
3644810314,4
2166711615,1
1217983493,2
4272933428,1
3263511791,23
3649405492,3
2393558203,9
3660165605,4
394845520,80
1178746576,1
1037878445,7
116607164,1
355750121,22
45361283,1
1294715948,3
1918918976,6
1620105507,1
2245397242,1
3396016243,15
2384397774,29
908551650,10
4242856926,13
2674858897,9
808062683,3
1613189509,2
337532010,1
2590912813,4
3184823540,1
3570289571,2
3042507510,24
2253046300,12
1539384767,4
21576979,1
103161622,3
2066248705,9
1488310813,11
2188680045,1
57307917,1
671868115,3
3178771099,2
3828870557,1
133072926,10
488454537,9
1259339147,1
3172700618,7
3650384600,1
2799790706,1
3122375246,6
335138548,15
30429634,6
1289412451,1
1273570342,3
3761444515,42
4144524149,6
3782711495,3
2651041580,5
1916778613,4
2203453898,50
3202056859,1
1416607882,2
1735416930,1
2603801741,1
3510403142,7
2329305752,1
748381538,5
3525954655,1
1578353068,1
2025028990,25
4083906990,3
393539061,48
3302814811,1
1342643047,2
3287378124,1
3137507862,15
1572808258,1
1950755670,1
562048397,12
3802041555,11
2752921372,20
199726140,3
716397904,4
454570997,2
3360752272,1
1896740527,1
1544152979,1
3038672046,1
418025056,2
4041018652,7
3925118168,1
3229866047,6
2405841380,10
2631388903,1
823169280,1
968711382,1
100748735,1
2944648628,12
1002347255,4
3374713881,1
3804654706,1
3866610065,1
3068726327,13
3959875891,20
